nomeArq,largura,altura,media,variancia,skewness,kurtosis,energy,entropy,className,classId
../dataset/negativo/teste_1/daisy/4318007511_e9f4311936_n.jpg.png,240,240,225.0,26822.71875,0.8929700698958334,1.4508293361563647,0.07730397288973599,5.24908318317687,daisy,0
../dataset/negativo/teste_1/daisy/14591326135_930703dbed_m.jpg.png,240,240,225.0,46182.421875,1.54241377381645,2.6767115536585004,0.08642747524953659,5.115719280173479,daisy,0
../dataset/negativo/teste_1/daisy/4229503616_9b8a42123c_n.jpg.png,240,240,225.0,43270.8828125,1.242606795133325,1.9090165887551462,0.08511787524456711,5.120367609349252,daisy,0
../dataset/negativo/teste_1/daisy/34312496620_bc01a98aeb_n.jpg.png,240,240,225.0,37987.3125,1.413540579049733,3.0498287740267296,0.08268838970294842,5.17663268863173,daisy,0
../dataset/negativo/teste_1/daisy/34289553800_606f1f2954_n.jpg.png,240,240,225.0,36405.921875,0.5521850884021933,0.30275372110126053,0.0819472324737573,5.094609554222504,daisy,0
../dataset/negativo/teste_1/daisy/2828733818_1c1ed0089d_n.jpg.png,240,240,225.0,90121.625,2.120729826350521,5.24185081317605,0.1042117032271624,4.8239585767243245,daisy,0
../dataset/negativo/teste_1/daisy/4792826628_aa5e5a9804_n.jpg.png,240,240,225.0,134825.78125,2.378349991575822,6.202646274154214,0.11962221307885386,4.614308791572354,daisy,0
../dataset/negativo/teste_1/daisy/34283646340_4fe48d1bb7_n.jpg.png,240,240,225.0,39806.4375,0.586871919156585,0.008804944132105419,0.08353283411329943,5.077103059465858,daisy,0
../dataset/negativo/teste_1/daisy/4407065098_ef25f1ccac_n.jpg.png,240,240,225.0,154365.1328125,2.4540118837832545,6.328970745402922,0.1257662111916699,4.515866750712539,daisy,0
../dataset/negativo/teste_1/daisy/144076848_57e1d662e3_m.jpg.png,240,240,225.0,42558.859375,1.5106309238255509,3.050245933417502,0.08479453169925334,5.157405499245804,daisy,0
../dataset/negativo/teste_1/daisy/14569895116_32f0dcb0f9.jpg.png,240,240,225.0,32159.78125,1.1390556465042008,0.9878459753884052,0.07992317938260125,5.22447026501173,daisy,0
../dataset/negativo/teste_1/daisy/33836936163_2dce95ee4d_n.jpg.png,240,240,225.0,53445.375,1.8766647005188601,4.932944863801119,0.08961094535701417,5.08589448784215,daisy,0
../dataset/negativo/teste_1/daisy/2454280137_e1637536ae_n.jpg.png,240,240,225.0,51907.2578125,1.8164974995713241,3.8339288764046078,0.08894627392997548,5.099153996768674,daisy,0
../dataset/negativo/teste_1/daisy/705422469_ffa28c566d.jpg.png,240,240,225.0,37776.9921875,2.2662932286634967,8.730131885578407,0.08259020143147905,5.210442505171096,daisy,0
../dataset/negativo/teste_1/daisy/29380234244_c50a60374e_n.jpg.png,240,240,225.0,1943788.5234375,15.715000402181726,246.94176580705565,0.39228807318602577,3.8462720844997875,daisy,0
../dataset/negativo/teste_1/daisy/102841525_bd6628ae3c.jpg.png,240,240,225.0,60605.2734375,4.473383017121317,36.52567732904616,0.09264223025687363,5.126626061393655,daisy,0
../dataset/negativo/teste_1/daisy/8120563761_ed5620664f_m.jpg.png,240,240,225.0,141719.0,3.339067283275314,12.654327014912942,0.12182511245507373,4.692127023337375,daisy,0
../dataset/negativo/teste_1/daisy/154332674_453cea64f4.jpg.png,240,240,225.0,47456.6015625,2.662467955213582,10.822016677484632,0.08699439529027889,5.168808618637961,daisy,0
../dataset/negativo/teste_1/daisy/10993818044_4c19b86c82.jpg.png,240,240,225.0,44696.703125,1.1172642134725428,1.2848797853325413,0.08576170290736412,5.105729396848423,daisy,0
../dataset/negativo/teste_1/daisy/20289938802_e16fa9f23d.jpg.png,240,240,225.0,38242.859375,1.0688373560438424,1.7712583308235237,0.08280753537412917,5.137863188262855,daisy,0
../dataset/negativo/teste_1/daisy/4666648087_b10f376f19.jpg.png,240,240,225.0,47635.0078125,1.3546729625971257,2.2671241832807114,0.08707347889152671,5.092074810154186,daisy,0
../dataset/negativo/teste_1/daisy/4511693548_20f9bd2b9c_m.jpg.png,240,240,225.0,60777.390625,1.255956785796964,0.9837722851191479,0.09271387961978096,4.98134447067083,daisy,0
../dataset/negativo/teste_1/daisy/16025261368_911703a536_n.jpg.png,240,240,225.0,28910.1171875,0.6379618623539981,0.7395185885778304,0.07833880851014126,5.203604420280799,daisy,0
../dataset/negativo/teste_1/daisy/3711892138_b8c953fdc1_z.jpg.png,240,240,225.0,24027.5859375,1.1631407559888916,3.5837291344820814,0.07589618169850204,5.28210270269051,daisy,0
../dataset/negativo/teste_1/daisy/34729724865_787c98299d_n.jpg.png,240,240,225.0,25146.5078125,0.5745297879885637,1.2917909720958107,0.0764628469313107,5.239365869419201,daisy,0
../dataset/negativo/teste_1/daisy/5905504340_1d60fa9611_n.jpg.png,240,240,225.0,53157.7109375,1.4041797978639536,2.316203109331851,0.08948701149697061,5.0279823846632015,daisy,0
../dataset/negativo/teste_1/daisy/2649404904_b7a91991bb_n.jpg.png,240,240,225.0,28580.8359375,1.0080908433332443,1.4400822788158498,0.07817647609690882,5.244989082837115,daisy,0
../dataset/negativo/teste_1/daisy/2838487505_6c3b48efa5_m.jpg.png,240,240,225.0,49921.6875,1.8732014193125037,3.356265959457434,0.08808082685911381,5.122332458450439,daisy,0
../dataset/negativo/teste_1/daisy/4993492878_11fd4f5d12.jpg.png,240,240,225.0,38232.8984375,1.4816219051940696,3.4466541885752973,0.0828028944172918,5.168620799296966,daisy,0
../dataset/negativo/teste_1/daisy/8740807508_0587f5b7b7.jpg.png,240,240,225.0,27189.453125,1.1477693633604598,1.6470873573486635,0.07748678358285,5.266976898759242,daisy,0
../dataset/negativo/teste_1/daisy/4144275653_7c02d47d9b.jpg.png,240,240,225.0,61504.859375,1.7611504544647618,3.7741649828902553,0.09301610248846735,5.025488896347685,daisy,0
../dataset/negativo/teste_1/daisy/34337108550_0b619aa726_n.jpg.png,240,240,225.0,65606.859375,2.243713259234516,7.3871473494369955,0.09470220518986912,5.016433845240879,daisy,0
../dataset/negativo/teste_1/daisy/5981645737_29eceac291_m.jpg.png,240,240,225.0,81601.078125,1.8711561480041763,3.022166144170744,0.10100806643508084,4.892679508918682,daisy,0
../dataset/negativo/teste_1/daisy/8681746439_d6beeefbf9.jpg.png,240,240,225.0,70672.59375,2.2928672389678773,6.202830408912648,0.09674390024077124,5.009931012094084,daisy,0
../dataset/negativo/teste_1/daisy/5811226952_4650ed70ae_n.jpg.png,240,240,225.0,89817.5,3.5460373792552797,17.40209428257429,0.1040990521297912,4.922761987652805,daisy,0
../dataset/negativo/teste_1/daisy/34695914906_961f92ffcd_n.jpg.png,240,240,225.0,46830.9296875,1.0526827113348693,0.7929585361385021,0.08671647860166216,5.069845930752138,daisy,0
../dataset/negativo/teste_1/daisy/5109508979_68e3530791_m.jpg.png,240,240,225.0,120017.6953125,3.039793275509807,10.714470304780251,0.11474700274216397,4.77157995561052,daisy,0
../dataset/negativo/teste_1/daisy/33843240613_0b736f9896_n.jpg.png,240,240,225.0,209348.015625,4.608049600225562,24.161113227036505,0.14163208064333838,4.572193204883363,daisy,0
../dataset/negativo/teste_1/daisy/6046940312_8faf552f3e_n.jpg.png,240,240,225.0,45735.265625,1.8957760637005605,3.205494988331793,0.0862276387299418,5.169934071693083,daisy,0
../dataset/negativo/teste_1/daisy/15207766_fc2f1d692c_n.jpg.png,240,240,225.0,100461.4765625,2.327730444164642,5.8651033685126475,0.1079717886402194,4.793125677214796,daisy,0
../dataset/negativo/teste_1/daisy/9120905231_329598304e.jpg.png,240,240,225.0,27663.5078125,0.6866497324054852,0.8448196251276996,0.07772245443759487,5.2216490034365926,daisy,0
../dataset/negativo/teste_1/daisy/7188513571_c8527b123a_n.jpg.png,240,240,225.0,132410.875,2.640935701653488,8.550983596359856,0.11884081160563664,4.650437990701437,daisy,0
../dataset/negativo/teste_1/daisy/2646438199_b309cffd65_n.jpg.png,240,240,225.0,266425.015625,3.822519696983372,16.520647064922187,0.15640887370457582,4.222091570819578,daisy,0
../dataset/negativo/teste_1/daisy/5904946193_bd1eb1f39d_n.jpg.png,240,240,225.0,33546.546875,1.07515451561483,2.204193063434719,0.08058981401561234,5.1845737069953035,daisy,0
../dataset/negativo/teste_1/daisy/11439894966_dca877f0cd.jpg.png,240,240,225.0,30874.9765625,2.047678196534519,6.753228408381361,0.07930055761761393,5.262506778902594,daisy,0
../dataset/negativo/teste_1/daisy/8008629838_c62bb2b016_n.jpg.png,240,240,225.0,89056.84375,2.3498556791992304,5.644922456932534,0.1038167618568325,4.888763243865126,daisy,0
../dataset/negativo/teste_1/daisy/15327813273_06cdf42210.jpg.png,240,240,225.0,43351.5625,1.6155770583417275,3.5199145252086455,0.08515443600117972,5.141253887975839,daisy,0
../dataset/negativo/teste_1/daisy/9180706736_092d43088c.jpg.png,240,240,225.0,115248.6171875,2.2318363533100243,4.7655135635981,0.11313218028078871,4.737232150625454,daisy,0
../dataset/negativo/teste_1/daisy/517054463_036db655a1_m.jpg.png,240,240,225.0,160484.921875,3.259006548726638,13.10188347976134,0.1276297215529685,4.551246339100553,daisy,0
../dataset/negativo/teste_1/daisy/3750771898_cfd50090ba_n.jpg.png,240,240,225.0,52213.6015625,1.4969241792564172,2.616960780745604,0.08907905074178271,5.069694885513994,daisy,0
../dataset/negativo/teste_1/daisy/13901930939_a7733c03f0_n.jpg.png,240,240,225.0,349815.0703125,3.851834552920705,14.484705454168768,0.17577870625731482,4.066486086089798,daisy,0
../dataset/negativo/teste_1/daisy/8085329197_41d53a21e2_n.jpg.png,240,240,225.0,59851.5078125,1.4500916783867197,2.393048557694396,0.09232779591819927,4.986960812433001,daisy,0
../dataset/negativo/teste_1/daisy/3506866918_61dd5fc53b_n.jpg.png,240,240,225.0,91532.7109375,2.404285436349923,8.153501720674821,0.10473279895656487,4.8694918710540795,daisy,0
../dataset/negativo/teste_1/daisy/14087947408_9779257411_n.jpg.png,240,240,225.0,39562.1328125,1.439671498251404,3.6187586025305043,0.08341992390711113,5.168111504855958,daisy,0
../dataset/negativo/teste_1/daisy/8322526877_95d1c0f8bc_n.jpg.png,240,240,225.0,130284.078125,2.0546879231241966,4.20819254526379,0.11814835507082339,4.532444576410586,daisy,0
../dataset/negativo/teste_1/daisy/4668543441_79040ca329_n.jpg.png,240,240,225.0,27472.328125,1.1266142061248607,1.9954226981566148,0.07762749773570439,5.262376610633277,daisy,0
../dataset/negativo/teste_1/daisy/5665838969_fe217988b9_m.jpg.png,240,240,225.0,52364.78125,1.6955514936993,3.7177600411711618,0.08914450280528372,5.079168689186916,daisy,0
../dataset/negativo/teste_1/daisy/33819069114_6ecc240b54_n.jpg.png,240,240,225.0,126095.9921875,1.9778430391976995,4.072183370500949,0.1167727666316649,4.578007328467049,daisy,0
../dataset/negativo/teste_1/daisy/3633489595_a037a9b7a4_m.jpg.png,240,240,225.0,106389.5859375,4.921593041123305,31.070376340976217,0.11006962791344681,4.974572482811135,daisy,0
../dataset/negativo/teste_1/daisy/6208851904_9d916ebb32_n.jpg.png,240,240,225.0,67177.0546875,1.694694984893322,3.1776944881459173,0.0953397331312694,4.97140054597105,daisy,0
../dataset/negativo/teste_1/daisy/3410906335_37e8a24b1c_n.jpg.png,240,240,225.0,183901.0234375,3.389715792646603,13.359063118133431,0.13452190819252346,4.449051289794607,daisy,0
../dataset/negativo/teste_1/daisy/34540113401_b81594e92a_n.jpg.png,240,240,225.0,25596.0703125,1.3843614610710893,4.206118065254163,0.07668934362313463,5.277170206721371,daisy,0
../dataset/negativo/teste_1/daisy/14921511479_7b0a647795.jpg.png,240,240,225.0,74530.125,1.483967022417878,2.0224358633467165,0.09827019512548044,4.872938729446263,daisy,0
../dataset/negativo/teste_1/daisy/169371301_d9b91a2a42.jpg.png,240,240,225.0,51663.78125,1.3832756079693644,1.9757882497387529,0.0888406037475455,5.075814834914034,daisy,0
../dataset/negativo/teste_1/daisy/14600779226_7bbc288d40_m.jpg.png,240,240,225.0,21794.9375,0.7391699353962692,1.3556547547674933,0.07475264637745008,5.299718823846177,daisy,0
../dataset/negativo/teste_1/daisy/34275152390_44e7262261_n.jpg.png,240,240,225.0,71194.09375,1.5620457504155825,2.5774248774285615,0.09695164480980796,4.927778710421233,daisy,0
../dataset/negativo/teste_1/daisy/14471433500_cdaa22e3ea_m.jpg.png,240,240,225.0,17940.28125,1.0412019297742705,3.42817216842397,0.0727360361901042,5.345936876248404,daisy,0
../dataset/negativo/teste_1/daisy/33814092924_b23d019011_n.jpg.png,240,240,225.0,270610.2421875,3.929916706394808,17.316935548626454,0.15743782875114545,4.2725095059884115,daisy,0
../dataset/negativo/teste_1/daisy/4837182901_69a6cc782b_n.jpg.png,240,240,225.0,65337.765625,1.8872938676826925,4.3326926792143245,0.09459251694076161,5.007902156398538,daisy,0
../dataset/negativo/teste_1/daisy/4785888250_b661eac225_n.jpg.png,240,240,225.0,32425.75,1.6917561718434884,5.279019303051356,0.08005146396360312,5.233362740577073,daisy,0
../dataset/negativo/teste_1/daisy/3275951182_d27921af97_n.jpg.png,240,240,225.0,228412.859375,3.3295872969885374,12.430781193950532,0.1467334284539442,4.288946564468029,daisy,0
../dataset/negativo/teste_1/daisy/2590291468_2635d3e4e0_n.jpg.png,240,240,225.0,46409.1953125,1.2363134631325405,1.6619550801150211,0.08652864513231236,5.087575096840518,daisy,0
../dataset/negativo/teste_1/daisy/8008258043_5457dd254b_n.jpg.png,240,240,225.0,32266.203125,0.8080481499142712,0.5658885104231182,0.079974534491002,5.200552048927224,daisy,0
../dataset/negativo/teste_1/daisy/34696730126_056ffea63c_n.jpg.png,240,240,225.0,45100.0078125,0.9761826716373833,1.1705627085635761,0.0859429396426565,5.051840525528723,daisy,0
../dataset/negativo/teste_1/daisy/17249393016_093e915012_n.jpg.png,240,240,225.0,88770.3671875,7.124019536813122,73.5557772955108,0.10371024717647655,5.071281011727901,daisy,0
../dataset/negativo/teste_1/daisy/14245834619_153624f836.jpg.png,240,240,225.0,6925787.2734375,15.772230165096346,248.0560200911232,0.7336916356074266,1.7837685858274828,daisy,0
../dataset/negativo/teste_1/daisy/3552074420_2a0a7166db_m.jpg.png,240,240,225.0,293960.515625,4.725709921934236,25.933957308194135,0.163059463237531,4.335210137123811,daisy,0
../dataset/negativo/teste_1/daisy/34293312980_5f6c492c52_n.jpg.png,240,240,225.0,156451.90625,2.045820205825201,4.107467396306187,0.12640473229452534,4.408474526224134,daisy,0
../dataset/negativo/teste_1/daisy/7133935763_82b17c8e1b_n.jpg.png,240,240,225.0,6369511.40625,15.763518575629782,247.90325208817546,0.7038330025964834,1.940459578235401,daisy,0
../dataset/negativo/teste_1/daisy/301964511_fab84ea1c1.jpg.png,240,240,225.0,33958.1484375,1.1995780983256354,2.185626875576472,0.08078661710267065,5.203016288262811,daisy,0
../dataset/negativo/teste_1/daisy/5684911529_88a7ae32ba_n.jpg.png,240,240,225.0,51361.2421875,1.97795429171004,6.001978082130481,0.08870912473226127,5.104716105621524,daisy,0
../dataset/negativo/teste_1/daisy/3080880039_4f1bd592e5_n.jpg.png,240,240,225.0,1083982.0390625,15.065681244603665,232.66365669139344,0.29588315165591106,4.19185567807172,daisy,0
../dataset/negativo/teste_1/daisy/10466290366_cc72e33532.jpg.png,240,240,225.0,35978.140625,1.0334692671525925,0.8824282542030728,0.08174558763387799,5.185623586989959,daisy,0
../dataset/negativo/teste_1/daisy/8671824531_64b816949e_m.jpg.png,240,240,225.0,19521.9453125,0.3056671212211369,0.31165584243148636,0.07357019057185675,5.30589309630259,daisy,0
../dataset/negativo/teste_1/daisy/176375506_201859bb92_m.jpg.png,240,240,225.0,30793.6015625,1.4813836839237662,3.208569310994519,0.07926095825360252,5.243935623218284,daisy,0
../dataset/negativo/teste_1/daisy/9595857626_979c45e5bf_n.jpg.png,240,240,225.0,88605.296875,1.869879936131374,4.017417637641252,0.10364882277468067,4.823478618935624,daisy,0
../dataset/negativo/teste_1/daisy/3483303007_42e3f90da7.jpg.png,240,240,225.0,96809.9921875,6.134236329533295,60.32158148433931,0.10665906808420487,4.979166104822232,daisy,0
../dataset/negativo/teste_1/daisy/8382667241_0f046cecdb_n.jpg.png,240,240,225.0,35742.3125,3.753708728379652,25.16555140699103,0.08163421147426299,5.259615162644022,daisy,0
../dataset/negativo/teste_1/daisy/5512287917_9f5d3f0f98_n.jpg.png,240,240,225.0,1726020.0078125,8.883922007749424,91.46503279656451,0.37025235469659323,2.596378593066098,daisy,0
../dataset/negativo/teste_1/daisy/2349640101_212c275aa7.jpg.png,240,240,225.0,100406.640625,1.9006307513163179,3.4563289757874793,0.10795219300297347,4.77934332522832,daisy,0
../dataset/negativo/teste_1/daisy/18622672908_eab6dc9140_n.jpg.png,240,240,225.0,48803.6328125,1.9140096974833507,5.123266010612552,0.08758973917287294,5.094921486677362,daisy,0
../dataset/negativo/teste_1/daisy/5434742166_35773eba57_m.jpg.png,240,240,225.0,31466.734375,1.2895935992042835,1.978184374670584,0.07958793101660004,5.242371274300774,daisy,0
../dataset/negativo/teste_1/daisy/3415180846_d7b5cced14_m.jpg.png,240,240,225.0,152016.4140625,2.199226409051753,4.900827468198908,0.12504363869824248,4.491856643586639,daisy,0
../dataset/negativo/teste_1/daisy/34476770012_38fba290f3_n.jpg.png,240,240,225.0,95051.7265625,2.10535120339018,4.328436037600222,0.10602116845558122,4.848991700980517,daisy,0
../dataset/negativo/teste_1/daisy/2087343668_ef4fb95787_n.jpg.png,240,240,225.0,115699.859375,2.6305163883719898,8.67687511328858,0.11328595802264298,4.7044697631829395,daisy,0
../dataset/negativo/teste_1/daisy/2621723097_736febb4a4_n.jpg.png,240,240,225.0,84299.0546875,2.2616714955833643,6.397345895161472,0.10203336066625615,4.896038872893509,daisy,0
../dataset/negativo/teste_1/daisy/5883162120_dc7274af76_n.jpg.png,240,240,225.0,108652.046875,2.9771657937552307,11.25619576945368,0.11085980151617984,4.8281467036522,daisy,0
../dataset/negativo/teste_1/daisy/2520369272_1dcdb5a892_m.jpg.png,240,240,225.0,100071.90625,4.307685722680924,21.719466793178842,0.10783249836888371,4.9810080792671885,daisy,0
../dataset/negativo/teste_1/daisy/18711159980_11d3bd5042.jpg.png,240,240,225.0,31006.078125,2.304505423694263,12.162449989532353,0.07936431376738867,5.259189673259956,daisy,0
../dataset/negativo/teste_1/daisy/3546455114_cd2dea5e02.jpg.png,240,240,225.0,55503.0,1.4028549621254238,2.1858798663979204,0.09049247973665485,5.022465105398522,daisy,0
../dataset/negativo/teste_1/daisy/8489463746_a9839bf7e4.jpg.png,240,240,225.0,70056.90625,2.723849691750699,11.028503431008652,0.0964980594740282,4.989402823529331,daisy,0
../dataset/negativo/teste_1/daisy/3640845041_80a92c4205_n.jpg.png,240,240,225.0,71084.625,1.9211661810404708,4.047251076462335,0.0969080738046037,4.977945250797767,daisy,0
../dataset/negativo/teste_1/daisy/3900172983_9312fdf39c_n.jpg.png,240,240,225.0,30206.1484375,1.620193005186423,3.5269759278204846,0.07897449797278874,5.261435118781468,daisy,0
../dataset/negativo/teste_1/daisy/22244161124_53e457bb66_n.jpg.png,240,240,225.0,51941.640625,2.0625081016706126,5.727916503107275,0.0889611861477684,5.116769715821784,daisy,0
../dataset/negativo/teste_1/daisy/7924174040_444d5bbb8a.jpg.png,240,240,225.0,61826.515625,1.7968979208061073,4.911586295988834,0.09314942016586927,4.992413585057591,daisy,0
../dataset/negativo/teste_1/daisy/33809174824_00ba798039_n.jpg.png,240,240,225.0,49191.765625,1.7762873077432895,3.160246939426406,0.08776053172044332,5.134211860205527,daisy,0
../dataset/negativo/teste_1/daisy/5884807222_22f5326ba8_m.jpg.png,240,240,225.0,43785.1328125,1.0396489551784742,0.9586714751325895,0.08535064422779894,5.103807241952708,daisy,0
../dataset/negativo/teste_1/daisy/8709535323_a6bea3e43f.jpg.png,240,240,225.0,19746.5546875,0.9282095643383468,1.938582515412791,0.0736878817111235,5.326599404426832,daisy,0
../dataset/negativo/teste_1/daisy/5700781400_65761f3fce.jpg.png,240,240,225.0,27421.421875,0.6697070656339937,0.6921692985088694,0.07760219361150754,5.234458022146306,daisy,0
../dataset/negativo/teste_1/daisy/7066602021_2647457985_m.jpg.png,240,240,225.0,24665.75,0.787470331545482,0.8372182960645378,0.07621988881267988,5.274743547441941,daisy,0
../dataset/negativo/teste_1/daisy/435283392_72e4c5b5d6_m.jpg.png,240,240,225.0,116194.1015625,2.8332210825858852,11.003449566021093,0.1134541504589662,4.739434194289867,daisy,0
../dataset/negativo/teste_1/daisy/2057816617_18448093d0_n.jpg.png,240,240,225.0,59431.1875,1.379086116376916,1.4818904956277423,0.09215199279578586,5.000716093370997,daisy,0
../dataset/negativo/teste_1/daisy/4432271543_01c56ca3a9.jpg.png,240,240,225.0,31770.5078125,1.874004490625982,5.6005874093690835,0.07973504920643218,5.257381803418337,daisy,0
../dataset/negativo/teste_1/daisy/16020253176_60f2a6a5ca_n.jpg.png,240,240,225.0,79401.78125,1.6354712274406809,2.7298703051919855,0.10016451792928557,4.846311925196632,daisy,0
../dataset/negativo/teste_1/daisy/4610018126_21f438d2dc_m.jpg.png,240,240,225.0,124295.890625,3.188187924033904,10.626929930215598,0.11617651355291966,4.7962440514278395,daisy,0
../dataset/negativo/teste_1/daisy/19280272025_57de24e940_m.jpg.png,240,240,225.0,84778.9453125,2.0701038803670095,5.419992377539614,0.10221465299289692,4.842323854872597,daisy,0
../dataset/negativo/teste_1/daisy/6210664514_f1d211217a.jpg.png,240,240,225.0,39792.859375,1.8298542746265758,4.8935901287111285,0.08352656272210508,5.187078901954869,daisy,0
../dataset/negativo/teste_1/daisy/4440480869_632ce6aff3_n.jpg.png,240,240,225.0,139276.734375,2.8483342162976144,8.382036664311546,0.12104921149272002,4.673736354405074,daisy,0
../dataset/negativo/teste_1/daisy/5896674046_a4879f718e_n.jpg.png,240,240,225.0,64936.3671875,2.5848658968970817,9.289512924201661,0.09442866174805889,5.056324434865045,daisy,0
../dataset/negativo/teste_1/daisy/19653086178_28156b7ce4_m.jpg.png,240,240,225.0,18974.015625,1.1175907876279578,4.168631843303085,0.07328229264637713,5.333324426359456,daisy,0
../dataset/negativo/teste_1/daisy/34288158610_6e42406193_n.jpg.png,240,240,225.0,114970.8125,2.0192442334922567,4.268009453488148,0.11303740384585041,4.679106391024332,daisy,0
../dataset/negativo/teste_1/daisy/3957488431_52a447c0e8_m.jpg.png,240,240,225.0,83507.78125,2.130905628534242,5.544195758088517,0.1017337291150801,4.886983970221601,daisy,0
../dataset/negativo/teste_1/daisy/9221345475_67735dbf4f_n.jpg.png,240,240,225.0,38380.9140625,3.975224683290205,27.86410378446585,0.08287183045281617,5.250360807690967,daisy,0
../dataset/negativo/teste_1/daisy/5459481183_18d2d49e44_m.jpg.png,240,240,225.0,5370696.03125,15.87892470475651,250.42442731216622,0.6467702899537215,2.506737214265933,daisy,0
../dataset/negativo/teste_1/daisy/6299498346_b9774b6500.jpg.png,240,240,225.0,77197.265625,2.503406353069293,8.227120266269319,0.09931177743717752,4.971433816559163,daisy,0
../dataset/negativo/teste_1/daisy/4565255237_9ba29c4d4e_n.jpg.png,240,240,225.0,99526.3828125,5.442221953898837,42.77115610824348,0.10763714436310319,5.020073288130533,daisy,0
../dataset/negativo/teste_1/daisy/4141147800_813f660b47.jpg.png,240,240,225.0,65641.1171875,1.6637742682912955,2.820324547624968,0.09471616027666035,4.9938222235764265,daisy,0
../dataset/negativo/teste_1/daisy/2480569557_f4e1f0dcb8_n.jpg.png,240,240,225.0,949604.78125,12.817818746096894,181.5662641584065,0.2778096900071751,3.921717556176331,daisy,0
../dataset/negativo/teste_1/daisy/4278442064_a5a598524b_m.jpg.png,240,240,225.0,1347912.3515625,13.722968056623246,203.73815857610438,0.3284993648126152,3.5199311363189354,daisy,0
../dataset/negativo/teste_1/daisy/1396526833_fb867165be_n.jpg.png,240,240,225.0,3687773.7578125,15.473447728947727,241.41337731666525,0.5370816458190094,2.902319149370148,daisy,0
../dataset/negativo/teste_1/daisy/2611119198_9d46b94392.jpg.png,240,240,225.0,24747.2578125,1.4404633377014684,3.7327299207313365,0.07626113448986027,5.294556741666221,daisy,0
../dataset/negativo/teste_1/daisy/34664107325_701d5c6f08_n.jpg.png,240,240,225.0,49633.34375,1.6144566724739002,2.7693072356569415,0.08795443885355195,5.104126457671025,daisy,0
../dataset/negativo/teste_1/daisy/18354545086_693ea7bc2a.jpg.png,240,240,225.0,137619.328125,2.8202181422440313,9.072625658015356,0.12051981296984755,4.654711937766065,daisy,0
../dataset/negativo/teste_1/daisy/9321854387_5f77c926cb_n.jpg.png,240,240,225.0,52010.6640625,1.0377563014442825,0.7505758360480499,0.0889911148561532,5.029381695939575,daisy,0
../dataset/negativo/teste_1/daisy/14330343061_99478302d4_m.jpg.png,240,240,225.0,61396.53125,3.513241575945156,19.243746820781315,0.09297116042367488,5.114238485387501,daisy,0
